Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Year,Month,Month_Name,Quarter,Revenue_Per_Order,Profit_Margin,Shipping_Cost_Ratio,Discount_Value,Gross_Sales,Net_Sales_After_Shipping,Order_Size,Profit_Status,Discount_Level
ORD-10337,2025-03-28,Mary Chen,Home Office,United States,North America,Clothing & Accessories,Cotton Formal Shirt,1,47.73,5,45.34,5.94,15.54,PayPal,2025,3,March,1,45.34,0.34274371415968236,0.1310101455668284,2.3865,47.73,39.400000000000006,Low,Profitable,Low
ORD-11695,2025-03-29,Sophie Jackson,Consumer,Australia,Asia Pacific,Furniture,Corner L-Shaped Desk,1,268.81,20,215.05,10.37,43.39,Credit Card,2025,3,March,1,215.05,0.20176703092304116,0.04822134387351778,53.762,268.81,204.68,Low,Profitable,Medium
ORD-10774,2025-03-30,Lucas Tanaka,Home Office,Saudi Arabia,Middle East & Africa,Technology,USB-C Hub Multiport Adapter,9,50.88,10,412.13,17.34,142.93,PayPal,2025,3,March,1,412.13,0.3468080460049014,0.042074102831630794,45.792,457.92,394.79,High,Profitable,Low
ORD-11193,2025-03-30,Raj Harris,Consumer,Mexico,North America,Technology,USB-C Hub Multiport Adapter,4,43.48,10,156.53,9.46,51.41,Credit Card,2025,3,March,1,156.53,0.3284354436849166,0.060435699226985246,17.392,173.92,147.07,Medium,Profitable,Low
ORD-10331,2025-03-31,Giulia White,Consumer,Australia,Asia Pacific,Furniture,Folding Table Portable,5,45.17,0,225.85,16.44,73.9,Credit Card,2025,3,March,1,225.85,0.32720832410892187,0.07279167589107816,0.0,225.85000000000002,209.41,Medium,Profitable,No Discount
ORD-10704,2025-03-31,Fatima Müller,Corporate,Italy,Europe,Technology,Wireless Bluetooth Headphones,1,77.8,15,66.13,9.26,14.08,Bank Transfer,2025,3,March,1,66.13,0.2129139573567216,0.14002721911386662,11.67,77.8,56.87,Low,Profitable,Medium
ORD-11754,2025-03-31,Sakura Chen,Corporate,India,Asia Pacific,Office Supplies,Stapler Full-Size,11,14.79,25,122.02,23.11,25.7,Bank Transfer,2025,3,March,1,122.02,0.2106212096377643,0.18939518111784953,40.6725,162.69,98.91,High,Profitable,High
ORD-10976,2025-04-01,Ahmed Jackson,Corporate,South Africa,Middle East & Africa,Office Supplies,Desk Calendar 2025,6,17.83,5,101.63,21.4,32.09,Bank Transfer,2025,4,April,2,101.63,0.3157532224736791,0.21056774574436682,5.349,106.97999999999999,80.22999999999999,High,Profitable,Low
ORD-10087,2025-04-02,Omar Schmidt,Corporate,Canada,North America,Furniture,Standing Desk Converter,8,222.57,0,1780.56,10.29,701.93,PayPal,2025,4,April,2,1780.56,0.3942186727771038,0.005779080738644022,0.0,1780.56,1770.27,High,Profitable,No Discount
ORD-11637,2025-04-02,Sarah Brown,Consumer,Canada,North America,Technology,Wireless Ergonomic Mouse,3,42.99,0,128.97,6.89,51.15,Credit Card,2025,4,April,2,128.97,0.3966038613631077,0.05342327673102271,0.0,128.97,122.08,Medium,Profitable,No Discount
ORD-11935,2025-04-02,Isabella Thompson,Consumer,Japan,Asia Pacific,Office Supplies,Stapler Full-Size,14,11.48,0,160.72,39.83,48.57,PayPal,2025,4,April,2,160.72,0.30220258835241415,0.24782229965156793,0.0,160.72,120.89,High,Profitable,No Discount
ORD-10541,2025-04-04,Clara Garcia,Consumer,Canada,North America,Technology,USB-C Hub Multiport Adapter,3,25.43,5,72.48,11.34,19.18,Credit Card,2025,4,April,2,72.48,0.26462472406181015,0.1564569536423841,3.8145,76.28999999999999,61.14,Medium,Profitable,Low
ORD-11429,2025-04-04,Olga Wang,Corporate,France,Europe,Furniture,Desk Organizer Set,2,34.92,0,69.84,11.92,16.02,Cash on Delivery,2025,4,April,2,69.84,0.22938144329896906,0.1706758304696449,0.0,69.84,57.92,Low,Profitable,No Discount
ORD-11614,2025-04-04,Carlos Ali,Consumer,South Korea,Asia Pacific,Clothing & Accessories,Leather Wallet Minimalist,3,24.3,5,69.25,10.77,22.03,PayPal,2025,4,April,2,69.25,0.31812274368231047,0.1555234657039711,3.6450000000000005,72.9,58.480000000000004,Medium,Profitable,Low
ORD-11856,2025-04-04,Kenji Martin,Home Office,Colombia,South America,Office Supplies,Premium Notebook Set A5,2,13.42,5,25.5,12.38,1.04,PayPal,2025,4,April,2,25.5,0.0407843137254902,0.4854901960784314,1.342,26.84,13.12,Low,Profitable,Low
ORD-10255,2025-04-05,Diego Rossi,Corporate,Canada,North America,Technology,Tablet Stand Holder,2,42.23,10,76.01,9.52,20.04,PayPal,2025,4,April,2,76.01,0.26364951980002627,0.12524667806867515,8.446,84.46,66.49000000000001,Low,Profitable,Low
ORD-10906,2025-04-05,Wei Moreau,Corporate,India,Asia Pacific,Technology,Tablet Stand Holder,4,53.71,10,193.36,13.76,61.44,Credit Card,2025,4,April,2,193.36,0.31774927596193625,0.07116259826230864,21.484,214.84,179.60000000000002,Medium,Profitable,Low
ORD-11368,2025-04-05,Elizabeth Williams,Consumer,Canada,North America,Technology,USB-C Hub Multiport Adapter,7,23.09,0,161.63,20.84,51.89,Bank Transfer,2025,4,April,2,161.63,0.3210418857885294,0.1289364598156283,0.0,161.63,140.79,High,Profitable,No Discount
ORD-10300,2025-04-06,David Johansson,Corporate,Spain,Europe,Technology,Mechanical Gaming Keyboard,4,164.84,5,626.39,11.35,252.39,Cash on Delivery,2025,4,April,2,626.39,0.4029278883762512,0.018119701783234087,32.968,659.36,615.04,Medium,Profitable,Low
ORD-10803,2025-04-06,Emma Romano,Home Office,Spain,Europe,Technology,Wireless Bluetooth Headphones,1,219.67,0,219.67,7.71,91.14,Cash on Delivery,2025,4,April,2,219.67,0.4148950698775436,0.03509810169800155,0.0,219.67,211.95999999999998,Low,Profitable,No Discount
ORD-10264,2025-04-07,Omar Thomas,Consumer,Japan,Asia Pacific,Office Supplies,Desk Calendar 2025,4,16.1,25,48.3,13.08,6.24,PayPal,2025,4,April,2,48.3,0.12919254658385093,0.2708074534161491,16.1,64.4,35.22,Medium,Profitable,High
ORD-10615,2025-04-07,Giulia Smith,Corporate,Canada,North America,Clothing & Accessories,Travel Backpack 30L,1,90.62,15,77.03,7.48,24.24,Cash on Delivery,2025,4,April,2,77.03,0.31468259119823444,0.0971050240166169,13.593,90.62,69.55,Low,Profitable,Medium
ORD-11666,2025-04-07,Xiao Rodriguez,Corporate,Germany,Europe,Office Supplies,Ballpoint Pen Pack 12,2,9.78,15,16.63,10.08,-2.25,Bank Transfer,2025,4,April,2,16.63,-0.13529765484064943,0.6061334936861095,2.9339999999999997,19.56,6.549999999999999,Low,Loss-Making,Medium
ORD-10778,2025-04-08,Raj Harris,Consumer,United States,North America,Furniture,Standing Desk Converter,6,154.97,10,836.84,13.94,265.01,Credit Card,2025,4,April,2,836.84,0.3166794130299699,0.0166579035418957,92.982,929.8199999999999,822.9,High,Profitable,Low
ORD-11647,2025-04-08,Emma Chen,Consumer,China,Asia Pacific,Office Supplies,Premium Notebook Set A5,2,20.57,5,39.08,12.63,7.94,Bank Transfer,2025,4,April,2,39.08,0.2031729785056295,0.3231832139201638,2.057,41.14,26.449999999999996,Low,Profitable,Low
ORD-11591,2025-04-09,Priya Romano,Home Office,Italy,Europe,Technology,Wireless Bluetooth Headphones,1,116.2,0,116.2,7.59,44.7,Credit Card,2025,4,April,2,116.2,0.38468158347676423,0.06531841652323579,0.0,116.2,108.61,Low,Profitable,No Discount
ORD-11057,2025-04-10,Ali Müller,Consumer,South Korea,Asia Pacific,Technology,Laptop Stand Adjustable,5,27.29,10,122.8,20.24,27.51,Credit Card,2025,4,April,2,122.8,0.22402280130293162,0.16482084690553744,13.645,136.45,102.56,Medium,Profitable,Low
ORD-11127,2025-04-10,Diego Weber,Home Office,Germany,Europe,Furniture,Filing Cabinet 3-Drawer,4,128.7,0,514.8,10.27,195.65,Credit Card,2025,4,April,2,514.8,0.3800505050505051,0.01994949494949495,0.0,514.8,504.53,Medium,Profitable,No Discount
ORD-11410,2025-04-10,William Wang,Home Office,Nigeria,Middle East & Africa,Technology,Portable External SSD 1TB,3,93.28,10,251.86,18.0,79.95,PayPal,2025,4,April,2,251.86,0.3174382593504328,0.07146827602636385,27.984000000000005,279.84000000000003,233.86,Medium,Profitable,Low
ORD-10123,2025-04-11,Priya Patel,Home Office,Brazil,South America,Furniture,Bookshelf 5-Tier,1,193.39,10,174.05,12.06,45.96,Credit Card,2025,4,April,2,174.05,0.2640620511347314,0.06929043378339557,19.339,193.39,161.99,Low,Profitable,Low
ORD-11126,2025-04-11,David Park,Consumer,Nigeria,Middle East & Africa,Clothing & Accessories,Leather Belt Classic,11,31.57,5,329.91,24.65,131.63,Credit Card,2025,4,April,2,329.91,0.3989876026795186,0.07471734715528476,17.3635,347.27,305.26000000000005,High,Profitable,Low
ORD-11157,2025-04-11,James Miller,Home Office,Canada,North America,Furniture,Monitor Riser Wood,9,33.73,15,258.03,13.96,61.93,Credit Card,2025,4,April,2,258.03,0.24001085145138165,0.05410223617408829,45.5355,303.57,244.06999999999996,High,Profitable,Medium
ORD-11219,2025-04-11,Olga Ali,Consumer,Saudi Arabia,Middle East & Africa,Office Supplies,Whiteboard Markers Set 8,1,14.71,10,13.24,11.69,-5.07,PayPal,2025,4,April,2,13.24,-0.38293051359516617,0.8829305135951662,1.471,14.71,1.5500000000000007,Low,Loss-Making,Low
ORD-11438,2025-04-11,Olga Russo,Consumer,Italy,Europe,Technology,Noise Cancelling Earbuds,1,115.93,5,110.13,9.29,37.08,Credit Card,2025,4,April,2,110.13,0.336692999182784,0.08435485335512576,5.796500000000001,115.93,100.84,Low,Profitable,Low
ORD-11493,2025-04-11,Amina Khan,Corporate,Japan,Asia Pacific,Clothing & Accessories,Leather Wallet Minimalist,1,39.65,0,39.65,11.01,8.81,Bank Transfer,2025,4,April,2,39.65,0.2221941992433796,0.2776796973518285,0.0,39.65,28.64,Low,Profitable,No Discount
ORD-10684,2025-04-12,Ingrid Clark,Corporate,Canada,North America,Office Supplies,Ballpoint Pen Pack 12,1,13.25,5,12.59,5.69,0.94,PayPal,2025,4,April,2,12.59,0.07466243050039714,0.4519459888800636,0.6625000000000001,13.25,6.8999999999999995,Low,Profitable,Low
ORD-11089,2025-04-12,Hans Zhang,Home Office,Spain,Europe,Office Supplies,Desk Calendar 2025,3,9.38,5,26.73,8.95,5.12,PayPal,2025,4,April,2,26.73,0.1915450804339693,0.3348297792742237,1.407,28.14,17.78,Medium,Profitable,Low
ORD-11190,2025-04-12,Jennifer Leroy,Corporate,Japan,Asia Pacific,Technology,Smart LED Desk Lamp,4,55.11,10,198.4,13.84,63.32,Cash on Delivery,2025,4,April,2,198.4,0.3191532258064516,0.06975806451612902,22.044,220.44,184.56,Medium,Profitable,Low
ORD-11312,2025-04-12,Ahmed Hassan,Corporate,Mexico,North America,Technology,Noise Cancelling Earbuds,3,60.01,10,162.03,11.24,51.77,Credit Card,2025,4,April,2,162.03,0.31950873295068816,0.06936986977720175,18.003,180.03,150.79,Medium,Profitable,Low
ORD-11485,2025-04-12,Joseph Garcia,Consumer,China,Asia Pacific,Office Supplies,Stapler Full-Size,2,19.7,10,35.46,10.39,7.34,Credit Card,2025,4,April,2,35.46,0.20699379582628313,0.29300620417371687,3.94,39.4,25.07,Low,Profitable,Low
ORD-10148,2025-04-13,Sarah Smith,Home Office,Brazil,South America,Office Supplies,Highlighters Neon Pack 6,1,8.77,20,7.02,11.14,-8.07,PayPal,2025,4,April,2,7.02,-1.1495726495726497,1.5868945868945872,1.754,8.77,-4.120000000000001,Low,Loss-Making,Medium
ORD-10679,2025-04-13,Sophie Jones,Consumer,Spain,Europe,Technology,Laptop Stand Adjustable,2,44.96,0,89.92,11.48,28.98,Credit Card,2025,4,April,2,89.92,0.3222864768683274,0.12766903914590746,0.0,89.92,78.44,Low,Profitable,No Discount
ORD-11027,2025-04-13,Amir Ali,Consumer,Italy,Europe,Office Supplies,Desk Calendar 2025,4,19.2,10,69.12,12.91,21.65,Credit Card,2025,4,April,2,69.12,0.3132233796296296,0.18677662037037035,7.68,76.8,56.21000000000001,Medium,Profitable,Low
ORD-10990,2025-04-14,Richard Yamamoto,Corporate,Argentina,South America,Furniture,Corner L-Shaped Desk,2,165.71,0,331.42,12.42,120.15,Bank Transfer,2025,4,April,2,331.42,0.3625309275239877,0.03747510711483917,0.0,331.42,319.0,Low,Profitable,No Discount
ORD-11848,2025-04-14,Richard Weber,Consumer,Canada,North America,Technology,Noise Cancelling Earbuds,1,155.22,15,131.94,6.82,39.75,Credit Card,2025,4,April,2,131.94,0.30127330604820374,0.0516901621949371,23.282999999999998,155.22,125.12,Low,Profitable,Medium
ORD-10080,2025-04-16,Hans Sharma,Consumer,South Africa,Middle East & Africa,Technology,Wireless Bluetooth Headphones,2,238.98,5,454.06,12.39,178.79,Cash on Delivery,2025,4,April,2,454.06,0.3937585341144342,0.02728714266836982,23.898,477.96,441.67,Low,Profitable,Low
ORD-10187,2025-04-17,Wei Müller,Corporate,UAE,Middle East & Africa,Office Supplies,Desk Calendar 2025,1,14.87,15,12.64,12.93,-6.98,Bank Transfer,2025,4,April,2,12.64,-0.5522151898734178,1.0229430379746836,2.2304999999999997,14.87,-0.28999999999999915,Low,Loss-Making,Medium
ORD-10198,2025-04-17,Mary Weber,Consumer,Nigeria,Middle East & Africa,Office Supplies,Binder Clips Assorted 48pc,2,12.81,0,25.62,14.26,-0.17,Bank Transfer,2025,4,April,2,25.62,-0.00663544106167057,0.5565964090554254,0.0,25.62,11.360000000000001,Low,Loss-Making,No Discount
ORD-11003,2025-04-18,Layla Jackson,Home Office,India,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,2,14.06,15,23.9,10.76,0.49,Bank Transfer,2025,4,April,2,23.9,0.020502092050209204,0.45020920502092054,4.218,28.12,13.139999999999999,Low,Profitable,Medium
ORD-11524,2025-04-18,Olivia Anderson,Consumer,Mexico,North America,Office Supplies,Paper Clips Box 500pc,1,9.33,0,9.33,6.05,-0.92,Cash on Delivery,2025,4,April,2,9.33,-0.09860664523043945,0.6484458735262594,0.0,9.33,3.2800000000000002,Low,Loss-Making,No Discount
ORD-11540,2025-04-18,Noah Moreau,Home Office,India,Asia Pacific,Clothing & Accessories,Business Casual Blazer,10,147.28,0,1472.8,27.39,709.01,PayPal,2025,4,April,2,1472.8,0.4814027702335687,0.01859722976643129,0.0,1472.8,1445.4099999999999,High,Profitable,No Discount
ORD-11554,2025-04-18,Hanna Li,Consumer,China,Asia Pacific,Clothing & Accessories,Travel Backpack 30L,2,32.49,5,61.73,11.25,17.99,Credit Card,2025,4,April,2,61.73,0.29143042280900694,0.18224526162319782,3.2490000000000006,64.98,50.48,Low,Profitable,Low
ORD-11278,2025-04-19,Wei Anderson,Consumer,Australia,Asia Pacific,Furniture,Bookshelf 5-Tier,4,67.49,10,242.96,11.71,69.27,Credit Card,2025,4,April,2,242.96,0.2851086598617056,0.048197234112611134,26.996,269.96,231.25,Medium,Profitable,Low
ORD-11829,2025-04-19,Nadia Wang,Consumer,Spain,Europe,Furniture,Ergonomic Office Chair,7,294.09,0,2058.63,15.1,808.35,PayPal,2025,4,April,2,2058.63,0.392664053278151,0.007334975201954697,0.0,2058.6299999999997,2043.5300000000002,High,Profitable,No Discount
ORD-10966,2025-04-20,Wei Li,Corporate,Brazil,South America,Technology,Wireless Ergonomic Mouse,5,61.12,20,244.48,22.01,54.39,Credit Card,2025,4,April,2,244.48,0.22247218586387435,0.09002781413612566,61.12,305.59999999999997,222.47,Medium,Profitable,Medium
ORD-11078,2025-04-20,Layla Leroy,Corporate,Saudi Arabia,Middle East & Africa,Technology,USB-C Hub Multiport Adapter,4,46.7,0,186.8,17.05,67.01,Credit Card,2025,4,April,2,186.8,0.3587259100642398,0.09127408993576017,0.0,186.8,169.75,Medium,Profitable,No Discount
ORD-11656,2025-04-20,Hans Kumar,Consumer,Brazil,South America,Technology,Tablet Stand Holder,4,25.36,20,81.15,14.4,10.96,Cash on Delivery,2025,4,April,2,81.15,0.1350585335797905,0.17744916820702403,20.288,101.44,66.75,Medium,Profitable,Medium
ORD-10634,2025-04-21,Priya Sharma,Corporate,United States,North America,Furniture,Folding Table Portable,13,84.96,15,938.81,32.07,244.05,Cash on Delivery,2025,4,April,2,938.81,0.25995675376274224,0.0341602667206357,165.672,1104.48,906.7399999999999,High,Profitable,Medium
ORD-11841,2025-04-21,Pierre Garcia,Home Office,United States,North America,Office Supplies,Binder Clips Assorted 48pc,1,15.62,0,15.62,6.6,1.99,Bank Transfer,2025,4,April,2,15.62,0.12740076824583868,0.4225352112676056,0.0,15.62,9.02,Low,Profitable,No Discount
ORD-10172,2025-04-22,Amina Singh,Consumer,Mexico,North America,Technology,Noise Cancelling Earbuds,3,155.55,0,466.65,9.51,200.48,PayPal,2025,4,April,2,466.65,0.4296153434051216,0.02037929926068788,0.0,466.65000000000003,457.14,Medium,Profitable,No Discount
ORD-10626,2025-04-22,David Chen,Corporate,Argentina,South America,Clothing & Accessories,Sports Water Bottle 750ml,2,10.67,15,18.14,13.02,-5.55,Bank Transfer,2025,4,April,2,18.14,-0.3059536934950386,0.7177508269018743,3.201,21.34,5.120000000000001,Low,Loss-Making,Medium
ORD-11577,2025-04-22,Xiao White,Corporate,Germany,Europe,Furniture,Filing Cabinet 3-Drawer,3,138.55,0,415.65,9.02,157.24,PayPal,2025,4,April,2,415.65,0.37829904968122224,0.021700950318777817,0.0,415.65000000000003,406.63,Medium,Profitable,No Discount
ORD-10027,2025-04-24,Pierre Pereira,Consumer,China,Asia Pacific,Technology,Webcam HD 1080p,2,76.94,10,138.49,12.94,40.92,Credit Card,2025,4,April,2,138.49,0.295472597299444,0.0934363491948877,15.388,153.88,125.55000000000001,Low,Profitable,Low
ORD-11416,2025-04-25,Liam Clark,Consumer,Nigeria,Middle East & Africa,Technology,Wireless Ergonomic Mouse,10,31.3,10,281.7,16.36,93.19,PayPal,2025,4,April,2,281.7,0.33081292154774583,0.05807596734114306,31.3,313.0,265.34,High,Profitable,Low
ORD-11879,2025-04-25,Giulia Miller,Consumer,Australia,Asia Pacific,Furniture,Standing Desk Converter,2,320.6,0,641.2,12.1,244.38,Credit Card,2025,4,April,2,641.2,0.38112913287585776,0.01887086712414223,0.0,641.2,629.1,Low,Profitable,No Discount
ORD-10854,2025-04-26,Ingrid Robinson,Home Office,Argentina,South America,Technology,Mechanical Gaming Keyboard,1,172.2,0,172.2,12.38,65.11,Credit Card,2025,4,April,2,172.2,0.3781068524970964,0.07189314750290361,0.0,172.2,159.82,Low,Profitable,No Discount
ORD-10244,2025-04-27,Michael Tanaka,Consumer,Germany,Europe,Furniture,Mesh Back Task Chair,2,163.76,15,278.39,11.15,70.73,PayPal,2025,4,April,2,278.39,0.2540680340529473,0.04005172599590503,49.12799999999999,327.52,267.24,Low,Profitable,Medium
ORD-10756,2025-04-27,Lucas Costa,Consumer,United States,North America,Technology,Laptop Stand Adjustable,2,36.57,15,62.17,8.53,13.41,PayPal,2025,4,April,2,62.17,0.21569889013993887,0.13720443944024446,10.971,73.14,53.64,Low,Profitable,Medium
ORD-10289,2025-04-28,Chen Santos,Corporate,Japan,Asia Pacific,Technology,Tablet Stand Holder,7,19.93,10,125.56,20.75,28.08,PayPal,2025,4,April,2,125.56,0.22363810130614845,0.16525963682701497,13.951,139.51,104.81,High,Profitable,Low
ORD-10982,2025-04-28,Sophie Johnson,Home Office,Italy,Europe,Office Supplies,Stapler Full-Size,1,9.5,10,8.55,8.3,-4.03,PayPal,2025,4,April,2,8.55,-0.47134502923976607,0.9707602339181287,0.9500000000000001,9.5,0.25,Low,Loss-Making,Low
ORD-11772,2025-04-28,Christopher Tanaka,Home Office,South Africa,Middle East & Africa,Office Supplies,Stapler Full-Size,8,17.87,20,114.37,18.77,31.27,PayPal,2025,4,April,2,114.37,0.27341085949112526,0.16411646410772054,28.592000000000002,142.96,95.60000000000001,High,Profitable,Medium
ORD-10371,2025-04-30,Sophie Rossi,Corporate,Mexico,North America,Office Supplies,Stapler Full-Size,3,11.65,15,29.71,11.8,2.18,Credit Card,2025,4,April,2,29.71,0.07337596768764726,0.3971726691349714,5.242500000000001,34.95,17.91,Medium,Profitable,Medium
ORD-10856,2025-04-30,Raj Pereira,Consumer,Mexico,North America,Technology,Noise Cancelling Earbuds,1,136.78,10,123.1,7.09,40.78,Credit Card,2025,4,April,2,123.1,0.3312753858651503,0.05759545085296507,13.678,136.78,116.00999999999999,Low,Profitable,Low
ORD-10191,2025-05-01,Karen Hassan,Home Office,France,Europe,Clothing & Accessories,Cotton Formal Shirt,9,25.8,0,232.2,17.11,98.99,PayPal,2025,5,May,2,232.2,0.4263135228251507,0.07368647717484927,0.0,232.20000000000002,215.08999999999997,High,Profitable,No Discount
ORD-11469,2025-05-01,Jennifer Harris,Corporate,Colombia,South America,Clothing & Accessories,Travel Backpack 30L,8,34.0,30,190.4,15.18,39.22,Cash on Delivery,2025,5,May,2,190.4,0.20598739495798318,0.07972689075630252,81.6,272.0,175.22,High,Profitable,High
ORD-11952,2025-05-01,Hanna Rodriguez,Consumer,United Kingdom,Europe,Furniture,Filing Cabinet 3-Drawer,2,155.18,25,232.77,8.56,37.99,Credit Card,2025,5,May,2,232.77,0.16320831722300985,0.036774498431928516,77.59,310.36,224.21,Low,Profitable,High
ORD-11041,2025-05-02,Christopher Harris,Corporate,Germany,Europe,Furniture,Monitor Riser Wood,2,59.73,5,113.49,10.47,31.34,PayPal,2025,5,May,2,113.49,0.2761476782095339,0.0922548242135871,5.973,119.46,103.02,Low,Profitable,Low
ORD-11317,2025-05-02,John Pereira,Consumer,United States,North America,Furniture,Standing Desk Converter,5,217.51,15,924.42,16.81,255.08,Credit Card,2025,5,May,2,924.42,0.2759351809783432,0.018184375067609962,163.1325,1087.55,907.61,Medium,Profitable,Medium
ORD-11405,2025-05-03,Layla Ferrari,Corporate,South Korea,Asia Pacific,Furniture,Monitor Riser Wood,2,60.6,10,109.08,10.52,25.84,Credit Card,2025,5,May,2,109.08,0.2368903557022369,0.09644297763109644,12.120000000000001,121.2,98.56,Low,Profitable,Low
ORD-11819,2025-05-03,Mia Johansson,Consumer,Japan,Asia Pacific,Furniture,Standing Desk Converter,5,166.65,5,791.59,13.99,277.65,Bank Transfer,2025,5,May,2,791.59,0.350749756818555,0.017673290466024078,41.6625,833.25,777.6,Medium,Profitable,Low
ORD-10293,2025-05-04,Emma Wang,Consumer,Italy,Europe,Office Supplies,Tape Dispenser Heavy Duty,6,12.86,15,65.59,16.27,14.6,Credit Card,2025,5,May,2,65.59,0.2225949077603293,0.24805610611373682,11.574,77.16,49.32000000000001,High,Profitable,Medium
ORD-10485,2025-05-04,Omar Patel,Home Office,France,Europe,Technology,Mechanical Gaming Keyboard,5,53.7,5,255.07,19.21,88.18,PayPal,2025,5,May,2,255.07,0.3457090210530443,0.07531265927000431,13.425,268.5,235.85999999999999,Medium,Profitable,Low
ORD-10490,2025-05-04,Hans Costa,Consumer,UAE,Middle East & Africa,Furniture,Standing Desk Converter,1,129.14,0,129.14,12.2,39.46,PayPal,2025,5,May,2,129.14,0.3055598575189717,0.09447111661762429,0.0,129.14,116.93999999999998,Low,Profitable,No Discount
ORD-11756,2025-05-04,Jessica Brown,Home Office,United States,North America,Technology,Smart LED Desk Lamp,1,31.62,5,30.04,7.3,5.35,Bank Transfer,2025,5,May,2,30.04,0.1780958721704394,0.24300932090545938,1.5810000000000002,31.62,22.74,Low,Profitable,Low
ORD-10135,2025-05-06,Ayumi Harris,Consumer,Canada,North America,Technology,USB-C Hub Multiport Adapter,8,56.61,10,407.59,12.04,146.47,Credit Card,2025,5,May,2,407.59,0.3593562158050983,0.029539488211192618,45.288000000000004,452.88,395.54999999999995,High,Profitable,Low
ORD-10698,2025-05-06,Joseph Thompson,Consumer,Colombia,South America,Technology,Wireless Bluetooth Headphones,1,82.26,10,74.03,11.14,17.65,Credit Card,2025,5,May,2,74.03,0.23841685803052814,0.1504795353235175,8.226,82.26,62.89,Low,Profitable,Low
ORD-10911,2025-05-06,Xiao Sharma,Consumer,Argentina,South America,Clothing & Accessories,Polarized Sunglasses,1,29.71,0,29.71,11.72,3.13,PayPal,2025,5,May,2,29.71,0.10535173342308986,0.3944799730730394,0.0,29.71,17.990000000000002,Low,Profitable,No Discount
ORD-11206,2025-05-06,Christopher Jones,Consumer,Canada,North America,Technology,Portable External SSD 1TB,4,144.04,15,489.74,9.35,163.5,PayPal,2025,5,May,2,489.74,0.33385061461183485,0.019091762976273123,86.42399999999999,576.16,480.39,Medium,Profitable,Medium
ORD-11578,2025-05-07,Sarah Leroy,Corporate,United States,North America,Clothing & Accessories,Leather Belt Classic,11,46.45,5,485.4,10.89,219.03,PayPal,2025,5,May,2,485.4,0.4512360939431397,0.02243510506798517,25.547500000000003,510.95000000000005,474.51,High,Profitable,Low
ORD-11677,2025-05-07,Robert Davis,Consumer,South Korea,Asia Pacific,Furniture,Mesh Back Task Chair,1,215.75,5,204.96,10.58,64.93,Credit Card,2025,5,May,2,204.96,0.3167935206869633,0.05161982825917252,10.787500000000001,215.75,194.38,Low,Profitable,Low
ORD-10081,2025-05-08,Sarah Tanaka,Consumer,South Korea,Asia Pacific,Office Supplies,Desk Calendar 2025,4,18.4,15,62.56,15.93,13.51,Cash on Delivery,2025,5,May,2,62.56,0.21595268542199486,0.2546355498721227,11.04,73.6,46.63,Medium,Profitable,Medium
ORD-10618,2025-05-08,Isabella Nilsson,Corporate,Germany,Europe,Furniture,Mesh Back Task Chair,4,250.2,5,950.76,13.7,336.58,PayPal,2025,5,May,2,950.76,0.35401152762000926,0.01440952501156969,50.04,1000.8,937.06,Medium,Profitable,Low
ORD-11389,2025-05-08,Fatima Yamamoto,Consumer,Brazil,South America,Office Supplies,Desk Calendar 2025,7,17.16,0,120.12,18.68,47.39,PayPal,2025,5,May,2,120.12,0.3945221445221445,0.1555111555111555,0.0,120.12,101.44,High,Profitable,No Discount
ORD-11495,2025-05-08,Joseph Schmidt,Home Office,India,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,3,18.94,5,53.98,14.46,13.95,Credit Card,2025,5,May,2,53.98,0.2584290477954798,0.26787699147832533,2.8410000000000006,56.82000000000001,39.519999999999996,Medium,Profitable,Low
ORD-11913,2025-05-08,Richard Williams,Consumer,China,Asia Pacific,Technology,Noise Cancelling Earbuds,2,45.23,10,81.41,12.87,18.79,PayPal,2025,5,May,2,81.41,0.23080702616386192,0.15808868689350203,9.046,90.46,68.53999999999999,Low,Profitable,Low
ORD-10002,2025-05-09,Patricia Leroy,Consumer,South Korea,Asia Pacific,Technology,Tablet Stand Holder,7,26.13,15,155.47,14.74,40.13,PayPal,2025,5,May,2,155.47,0.2581205377243198,0.0948092879655239,27.4365,182.91,140.73,High,Profitable,Medium
ORD-10324,2025-05-09,Nadia Rodriguez,Consumer,Mexico,North America,Clothing & Accessories,Travel Backpack 30L,3,37.7,10,101.79,6.73,38.51,Bank Transfer,2025,5,May,2,101.79,0.37832793005206794,0.06611651439237647,11.310000000000002,113.10000000000001,95.06,Medium,Profitable,Low
ORD-10849,2025-05-09,Zara Miller,Consumer,Argentina,South America,Clothing & Accessories,Wool Blend Scarf,2,26.13,0,52.26,14.83,11.3,PayPal,2025,5,May,2,52.26,0.2162265595101416,0.2837734404898584,0.0,52.26,37.43,Low,Profitable,No Discount
ORD-10039,2025-05-10,Oscar Ali,Corporate,Germany,Europe,Furniture,Folding Table Portable,1,125.15,20,100.12,8.65,16.38,PayPal,2025,5,May,2,100.12,0.16360367558929284,0.08639632441070715,25.03,125.15,91.47,Low,Profitable,Medium
